dataset,role,fold,seed,subject,method,recipe,BA,macro_F1,future_session_used_for_fit,future_labels_used_for_fit,population_checkpoint_id,matched_subject,assigned_subject
WBCIC,outcome,2,2,22,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.75,0.7463474025974026,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,25
WBCIC,outcome,2,2,25,population,pda_r1_lx0.5_lp0.01,0.865,0.8649966249156229,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,25,intercept_only,pda_r1_lx0.5_lp0.01,0.76,0.75,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,25,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.78,0.7726333195535345,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,25,single_session,pda_r1_lx0.5_lp0.01,0.835,0.8340666247642992,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,25,mean_pooled,pda_r1_lx0.5_lp0.01,0.83,0.8275162337662337,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,25,no_crossfit,pda_r1_lx0.5_lp0.01,0.835,0.8327886296268147,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,25,crossfit_mean,pda_r1_lx0.5_lp0.01,0.83,0.8275162337662337,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,25,full_pda,pda_r1_lx0.5_lp0.01,0.83,0.8275162337662337,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,25,correct_adapter,pda_r1_lx0.5_lp0.01,0.83,0.8275162337662337,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,25,wrong_adapter,pda_r1_lx0.5_lp0.01,0.725,0.7025016903313049,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,49,
WBCIC,outcome,2,2,25,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.745,0.7326413462294565,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,26
WBCIC,outcome,2,2,26,population,pda_r1_lx0.5_lp0.01,0.905,0.9048072346501665,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,26,intercept_only,pda_r1_lx0.5_lp0.01,0.825,0.8206921283844362,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,26,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.825,0.8206921283844362,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,26,single_session,pda_r1_lx0.5_lp0.01,0.875,0.8738616009485607,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,26,mean_pooled,pda_r1_lx0.5_lp0.01,0.825,0.8212416047396511,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,26,no_crossfit,pda_r1_lx0.5_lp0.01,0.83,0.8266013871889024,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,26,crossfit_mean,pda_r1_lx0.5_lp0.01,0.825,0.8212416047396511,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,26,full_pda,pda_r1_lx0.5_lp0.01,0.83,0.8266013871889024,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,26,correct_adapter,pda_r1_lx0.5_lp0.01,0.83,0.8266013871889024,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,26,wrong_adapter,pda_r1_lx0.5_lp0.01,0.885,0.8841630782402861,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,9,
WBCIC,outcome,2,2,26,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.885,0.8841630782402861,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,29
WBCIC,outcome,2,2,29,population,pda_r1_lx0.5_lp0.01,0.97,0.97,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,29,intercept_only,pda_r1_lx0.5_lp0.01,0.97,0.97,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,29,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.97,0.97,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,29,single_session,pda_r1_lx0.5_lp0.01,0.98,0.9799979997999799,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,29,mean_pooled,pda_r1_lx0.5_lp0.01,0.96,0.95999599959996,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,29,no_crossfit,pda_r1_lx0.5_lp0.01,0.95,0.9499799919967987,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,29,crossfit_mean,pda_r1_lx0.5_lp0.01,0.96,0.95999599959996,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,29,full_pda,pda_r1_lx0.5_lp0.01,0.96,0.95999599959996,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,29,correct_adapter,pda_r1_lx0.5_lp0.01,0.96,0.95999599959996,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,29,wrong_adapter,pda_r1_lx0.5_lp0.01,0.965,0.9649991249781245,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,35,
WBCIC,outcome,2,2,29,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.98,0.9799919967987194,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,34
WBCIC,outcome,2,2,34,population,pda_r1_lx0.5_lp0.01,0.505,0.49281487743026203,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,34,intercept_only,pda_r1_lx0.5_lp0.01,0.535,0.5276190476190477,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,34,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.54,0.5320923608991964,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,34,single_session,pda_r1_lx0.5_lp0.01,0.54,0.5388471177944862,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,34,mean_pooled,pda_r1_lx0.5_lp0.01,0.5549999999999999,0.5547217010631644,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,34,no_crossfit,pda_r1_lx0.5_lp0.01,0.5549999999999999,0.5547217010631644,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,34,crossfit_mean,pda_r1_lx0.5_lp0.01,0.5549999999999999,0.5547217010631644,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,34,full_pda,pda_r1_lx0.5_lp0.01,0.5549999999999999,0.5547217010631644,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,34,correct_adapter,pda_r1_lx0.5_lp0.01,0.5549999999999999,0.5547217010631644,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,34,wrong_adapter,pda_r1_lx0.5_lp0.01,0.52,0.5,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,9,
WBCIC,outcome,2,2,34,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.515,0.49582889368226823,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,35
WBCIC,outcome,2,2,35,population,pda_r1_lx0.5_lp0.01,0.98,0.98,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,35,intercept_only,pda_r1_lx0.5_lp0.01,0.975,0.9749943737340903,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,35,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.975,0.9749943737340903,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,35,single_session,pda_r1_lx0.5_lp0.01,0.98,0.98,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,35,mean_pooled,pda_r1_lx0.5_lp0.01,0.985,0.9849996249906248,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,35,no_crossfit,pda_r1_lx0.5_lp0.01,0.985,0.9849996249906248,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,35,crossfit_mean,pda_r1_lx0.5_lp0.01,0.985,0.9849996249906248,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,35,full_pda,pda_r1_lx0.5_lp0.01,0.985,0.9849996249906248,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,35,correct_adapter,pda_r1_lx0.5_lp0.01,0.985,0.9849996249906248,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,35,wrong_adapter,pda_r1_lx0.5_lp0.01,0.98,0.9799979997999799,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,29,
WBCIC,outcome,2,2,35,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.935,0.9348027784046742,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,49
WBCIC,outcome,2,2,49,population,pda_r1_lx0.5_lp0.01,0.845,0.8429226520736743,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,49,intercept_only,pda_r1_lx0.5_lp0.01,0.825,0.8217514196226223,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,49,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.825,0.8217514196226223,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,49,single_session,pda_r1_lx0.5_lp0.01,0.7749999999999999,0.7651295701871135,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,49,mean_pooled,pda_r1_lx0.5_lp0.01,0.7949999999999999,0.7892626763640102,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,49,no_crossfit,pda_r1_lx0.5_lp0.01,0.7949999999999999,0.7892626763640102,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,49,crossfit_mean,pda_r1_lx0.5_lp0.01,0.7949999999999999,0.7892626763640102,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,49,full_pda,pda_r1_lx0.5_lp0.01,0.7949999999999999,0.7892626763640102,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,49,correct_adapter,pda_r1_lx0.5_lp0.01,0.7949999999999999,0.7892626763640102,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,
WBCIC,outcome,2,2,49,wrong_adapter,pda_r1_lx0.5_lp0.01,0.7849999999999999,0.7755682559565751,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,25,
WBCIC,outcome,2,2,49,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.81,0.805008210180624,False,False,750fc121fcada2e7a990329fd7000b0d739f72dd258d83fe3f1a2ebb130a6518,,9
WBCIC,outcome,3,0,6,population,pda_r1_lx0.5_lp0.01,0.92,0.91999199919992,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,6,intercept_only,pda_r1_lx0.5_lp0.01,0.9199999999999999,0.9199679871948779,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,6,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.9199999999999999,0.9199679871948779,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,6,single_session,pda_r1_lx0.5_lp0.01,0.9199999999999999,0.9199679871948779,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,6,mean_pooled,pda_r1_lx0.5_lp0.01,0.925,0.9249530956848031,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,6,no_crossfit,pda_r1_lx0.5_lp0.01,0.925,0.9249530956848031,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,6,crossfit_mean,pda_r1_lx0.5_lp0.01,0.925,0.9249530956848031,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,6,full_pda,pda_r1_lx0.5_lp0.01,0.925,0.9249530956848031,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,6,correct_adapter,pda_r1_lx0.5_lp0.01,0.925,0.9249530956848031,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,6,wrong_adapter,pda_r1_lx0.5_lp0.01,0.9199999999999999,0.9199279351416274,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,42,
WBCIC,outcome,3,0,6,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.9299999999999999,0.9299929992999301,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,23
WBCIC,outcome,3,0,23,population,pda_r1_lx0.5_lp0.01,0.98,0.98,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,23,intercept_only,pda_r1_lx0.5_lp0.01,0.985,0.9849996249906248,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,23,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.985,0.9849996249906248,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,23,single_session,pda_r1_lx0.5_lp0.01,0.975,0.9749993749843746,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,23,mean_pooled,pda_r1_lx0.5_lp0.01,0.985,0.9849996249906248,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,23,no_crossfit,pda_r1_lx0.5_lp0.01,0.985,0.9849996249906248,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,23,crossfit_mean,pda_r1_lx0.5_lp0.01,0.985,0.9849996249906248,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,23,full_pda,pda_r1_lx0.5_lp0.01,0.985,0.9849996249906248,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,23,correct_adapter,pda_r1_lx0.5_lp0.01,0.985,0.9849996249906248,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,23,wrong_adapter,pda_r1_lx0.5_lp0.01,0.98,0.9799979997999799,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,41,
WBCIC,outcome,3,0,23,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.98,0.98,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,24
WBCIC,outcome,3,0,24,population,pda_r1_lx0.5_lp0.01,0.9247979797979797,0.9245545305193985,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,24,intercept_only,pda_r1_lx0.5_lp0.01,0.9196969696969697,0.9195797130733482,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,24,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.9196969696969697,0.9195797130733482,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,24,single_session,pda_r1_lx0.5_lp0.01,0.9296969696969697,0.9296464646464646,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,24,mean_pooled,pda_r1_lx0.5_lp0.01,0.9197474747474748,0.9195472003234283,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,24,no_crossfit,pda_r1_lx0.5_lp0.01,0.9196969696969697,0.9195797130733482,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,24,crossfit_mean,pda_r1_lx0.5_lp0.01,0.9197474747474748,0.9195472003234283,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,24,full_pda,pda_r1_lx0.5_lp0.01,0.9196969696969697,0.9195797130733482,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,24,correct_adapter,pda_r1_lx0.5_lp0.01,0.9196969696969697,0.9195797130733482,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,24,wrong_adapter,pda_r1_lx0.5_lp0.01,0.9247979797979797,0.9245545305193985,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,31,
WBCIC,outcome,3,0,24,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.9295959595959595,0.9296322489391797,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,30
WBCIC,outcome,3,0,30,population,pda_r1_lx0.5_lp0.01,0.925,0.9246817805227084,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,30,intercept_only,pda_r1_lx0.5_lp0.01,0.925,0.9249981249531238,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,30,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.925,0.9249981249531238,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,30,single_session,pda_r1_lx0.5_lp0.01,0.925,0.9246817805227084,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,30,mean_pooled,pda_r1_lx0.5_lp0.01,0.92,0.92,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,30,no_crossfit,pda_r1_lx0.5_lp0.01,0.92,0.92,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,30,crossfit_mean,pda_r1_lx0.5_lp0.01,0.92,0.92,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,30,full_pda,pda_r1_lx0.5_lp0.01,0.92,0.92,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,30,correct_adapter,pda_r1_lx0.5_lp0.01,0.92,0.92,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,30,wrong_adapter,pda_r1_lx0.5_lp0.01,0.875,0.873015873015873,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,38,
WBCIC,outcome,3,0,30,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.925,0.9246817805227084,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,31
WBCIC,outcome,3,0,31,population,pda_r1_lx0.5_lp0.01,0.59,0.5602745602745602,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,31,intercept_only,pda_r1_lx0.5_lp0.01,0.6,0.5776581142434801,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,31,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.6,0.5776581142434801,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,31,single_session,pda_r1_lx0.5_lp0.01,0.595,0.5734035549703753,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,31,mean_pooled,pda_r1_lx0.5_lp0.01,0.59,0.5602745602745602,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,31,no_crossfit,pda_r1_lx0.5_lp0.01,0.595,0.5668333377897805,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,31,crossfit_mean,pda_r1_lx0.5_lp0.01,0.59,0.5602745602745602,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,31,full_pda,pda_r1_lx0.5_lp0.01,0.59,0.5602745602745602,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,31,correct_adapter,pda_r1_lx0.5_lp0.01,0.59,0.5602745602745602,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,31,wrong_adapter,pda_r1_lx0.5_lp0.01,0.6,0.5733333333333334,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,24,
WBCIC,outcome,3,0,31,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.61,0.5590230664857531,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,38
WBCIC,outcome,3,0,38,population,pda_r1_lx0.5_lp0.01,0.835,0.8346651970239736,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,38,intercept_only,pda_r1_lx0.5_lp0.01,0.77,0.7622984704423315,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,38,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.77,0.7622984704423315,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,38,single_session,pda_r1_lx0.5_lp0.01,0.625,0.5709259418175577,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,38,mean_pooled,pda_r1_lx0.5_lp0.01,0.775,0.7694613079228464,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,38,no_crossfit,pda_r1_lx0.5_lp0.01,0.815,0.8136536476039384,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,38,crossfit_mean,pda_r1_lx0.5_lp0.01,0.775,0.7694613079228464,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,38,full_pda,pda_r1_lx0.5_lp0.01,0.78,0.7749360613810742,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,38,correct_adapter,pda_r1_lx0.5_lp0.01,0.78,0.7749360613810742,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,38,wrong_adapter,pda_r1_lx0.5_lp0.01,0.845,0.8448098921178444,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,30,
WBCIC,outcome,3,0,38,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.855,0.8549963749093727,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,41
WBCIC,outcome,3,0,41,population,pda_r1_lx0.5_lp0.01,0.785,0.7815873015873016,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
WBCIC,outcome,3,0,41,intercept_only,pda_r1_lx0.5_lp0.01,0.78,0.7785829307568438,False,False,18339ed6f432d8da015c22c589c8eb3d77b94c42ad284163e29eafacabf1fc94,,
